year,province,vocational_major,skill_name,total_demand,avg_salary_offered,total_supply,certification_rate,SGI,status_gap,cluster_label
2025,Sulawesi Selatan,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3284,5214994,2757,0.5,0.1604750304506699,Waspada,0
2025,Sulawesi Selatan,Teknik Logistik,Supply Chain Digital,2701,10512044,1354,0.82,0.4987041836356904,Waspada,0
2025,Sulawesi Selatan,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3545,10253174,1356,0.51,0.6174894217207334,Kritis,0
2025,Sulawesi Selatan,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2271,5964795,4667,0.84,-1.055041831792162,Surplus,1
2025,Sulawesi Selatan,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2462,11930030,2993,0.55,-0.2156783103168155,Surplus,1
2025,Sulawesi Selatan,Multimedia/DKV,Desain Grafis & UI/UX,1980,7209381,3348,0.37,-0.6909090909090909,Surplus,1
2025,Sulawesi Selatan,Multimedia/DKV,Content Creation,3298,11826492,2587,0.58,0.2155852031534263,Waspada,0
2025,Sulawesi Tenggara,Teknik Komputer & Jaringan (TKJ),Cloud Computing,1841,7743295,2061,0.64,-0.1195002715915263,Surplus,0
2025,Sulawesi Tenggara,Teknik Komputer & Jaringan (TKJ),Cyber Security,4136,6157453,1670,0.36,0.5962282398452611,Kritis,0
2025,Sulawesi Tenggara,Rekayasa Perangkat Lunak (RPL),Web Development,3008,4895028,2078,0.59,0.3091755319148936,Waspada,0
2025,Sulawesi Tenggara,Rekayasa Perangkat Lunak (RPL),Data Analytics,3672,9119453,1580,0.74,0.5697167755991286,Kritis,0
2025,Sulawesi Tenggara,Teknik Otomasi Industri (TOI),Otomasi Industri,1537,10245315,2009,0.36,-0.3070917371502927,Surplus,1
2025,Sulawesi Tenggara,Teknik Otomasi Industri (TOI),Internet of Things (IoT),1571,7812359,2056,0.79,-0.3087205601527689,Surplus,1
2025,Sulawesi Tenggara,Teknik Logistik,Supply Chain Digital,3498,12004776,1990,0.76,0.4311034877072613,Waspada,0
2025,Sulawesi Tenggara,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3540,12257918,2358,0.63,0.3338983050847458,Waspada,0
2025,Sulawesi Tenggara,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,3072,8425654,3466,0.57,-0.1282552083333333,Surplus,0
2025,Sulawesi Tenggara,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2833,11712880,2932,0.36,-0.0349452876809036,Surplus,0
2025,Sulawesi Tenggara,Multimedia/DKV,Desain Grafis & UI/UX,3587,8131106,1897,0.38,0.4711458042932813,Waspada,0
2025,Sulawesi Tenggara,Multimedia/DKV,Content Creation,2452,5222381,2037,0.44,0.1692495921696574,Waspada,0
2025,Gorontalo,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3453,13022462,1926,0.54,0.4422241529105126,Waspada,0
2025,Gorontalo,Teknik Komputer & Jaringan (TKJ),Cyber Security,2306,9700164,1715,0.8,0.2562879444926279,Waspada,0
2025,Gorontalo,Rekayasa Perangkat Lunak (RPL),Web Development,3133,11136356,956,0.37,0.6948611554420683,Kritis,0
2025,Gorontalo,Rekayasa Perangkat Lunak (RPL),Data Analytics,3950,5201067,966,0.57,0.7554430379746836,Kritis,0
2025,Gorontalo,Teknik Otomasi Industri (TOI),Otomasi Industri,4022,12540616,2041,0.64,0.492541024365987,Waspada,0
2025,Gorontalo,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3878,10089283,2030,0.6,0.4765342960288808,Waspada,0
2025,Gorontalo,Teknik Logistik,Supply Chain Digital,2799,9789904,1102,0.46,0.6062879599857092,Kritis,0
2025,Gorontalo,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,2084,5112023,1492,0.67,0.2840690978886756,Waspada,0
2025,Gorontalo,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2766,12622636,3317,0.57,-0.1992046276211135,Surplus,1
2025,Gorontalo,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,1912,7977902,2276,0.56,-0.1903765690376569,Surplus,1
2025,Gorontalo,Multimedia/DKV,Desain Grafis & UI/UX,3282,7120715,1851,0.78,0.4360146252285192,Waspada,0
2025,Gorontalo,Multimedia/DKV,Content Creation,4242,6699054,4377,0.65,-0.0318246110325318,Surplus,0
2025,Sulawesi Barat,Teknik Komputer & Jaringan (TKJ),Cloud Computing,2140,6350184,855,0.36,0.6004672897196262,Kritis,0
2025,Sulawesi Barat,Teknik Komputer & Jaringan (TKJ),Cyber Security,2303,12953113,1005,0.64,0.5636126791141989,Kritis,0
2025,Sulawesi Barat,Rekayasa Perangkat Lunak (RPL),Web Development,2503,13277276,1002,0.76,0.5996803835397523,Kritis,0
2025,Sulawesi Barat,Rekayasa Perangkat Lunak (RPL),Data Analytics,1990,11761383,1738,0.65,0.1266331658291457,Waspada,0
2025,Sulawesi Barat,Teknik Otomasi Industri (TOI),Otomasi Industri,3438,12760339,2783,0.49,0.1905177428737638,Waspada,0
2025,Sulawesi Barat,Teknik Otomasi Industri (TOI),Internet of Things (IoT),2112,7570742,2663,0.46,-0.2608901515151515,Surplus,1
2025,Sulawesi Barat,Teknik Logistik,Supply Chain Digital,3320,12096405,3056,0.54,0.0795180722891566,Waspada,0
2025,Sulawesi Barat,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,4120,13459522,3229,0.57,0.2162621359223301,Waspada,0
2025,Sulawesi Barat,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,3366,10436289,4701,0.42,-0.3966131907308378,Surplus,1
2025,Sulawesi Barat,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,3976,5834586,1919,0.45,0.517354124748491,Kritis,0
2025,Sulawesi Barat,Multimedia/DKV,Desain Grafis & UI/UX,3204,10347094,3197,0.65,0.0021847690387016,Waspada,0
2025,Sulawesi Barat,Multimedia/DKV,Content Creation,4291,6884504,3918,0.55,0.0869261244465159,Waspada,0
2025,Maluku,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3888,7821372,1114,0.83,0.713477366255144,Kritis,0
2025,Maluku,Teknik Komputer & Jaringan (TKJ),Cyber Security,2453,9654042,1467,0.54,0.4019567876070118,Waspada,0
2025,Maluku,Rekayasa Perangkat Lunak (RPL),Web Development,3335,8630121,786,0.42,0.7643178410794603,Kritis,0
2025,Maluku,Rekayasa Perangkat Lunak (RPL),Data Analytics,2033,6153324,2051,0.35,-0.0088539104771273,Surplus,0
2025,Maluku,Teknik Otomasi Industri (TOI),Otomasi Industri,2561,8172455,1566,0.39,0.3885201093322921,Waspada,0
2025,Maluku,Teknik Otomasi Industri (TOI),Internet of Things (IoT),1662,10834722,3108,0.61,-0.8700361010830325,Surplus,1
2025,Maluku,Teknik Logistik,Supply Chain Digital,3292,11810131,2395,0.79,0.2724787363304982,Waspada,0
2025,Maluku,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3778,9196720,3079,0.48,0.1850185283218634,Waspada,0
2025,Maluku,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2356,11669989,3265,0.81,-0.3858234295415959,Surplus,1
2025,Maluku,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,4087,6169277,1985,0.37,0.514313677514069,Kritis,0
2025,Maluku,Multimedia/DKV,Desain Grafis & UI/UX,2925,11522090,3965,0.8,-0.3555555555555555,Surplus,1
2025,Maluku,Multimedia/DKV,Content Creation,1987,13022502,1801,0.67,0.0936084549572219,Waspada,0
2025,Maluku Utara,Teknik Komputer & Jaringan (TKJ),Cloud Computing,1909,9260276,702,0.52,0.6322682032477737,Kritis,0
2025,Maluku Utara,Teknik Komputer & Jaringan (TKJ),Cyber Security,3928,8875837,1566,0.77,0.6013238289205702,Kritis,0
2025,Maluku Utara,Rekayasa Perangkat Lunak (RPL),Web Development,3206,10894645,1369,0.58,0.5729881472239551,Kritis,0
2025,Maluku Utara,Rekayasa Perangkat Lunak (RPL),Data Analytics,4315,5985111,916,0.43,0.7877172653534183,Kritis,0
2025,Maluku Utara,Teknik Otomasi Industri (TOI),Otomasi Industri,3437,12532752,2687,0.75,0.2182135583357579,Waspada,0
2025,Maluku Utara,Teknik Otomasi Industri (TOI),Internet of Things (IoT),2548,6300948,2718,0.61,-0.0667189952904238,Surplus,0
2025,Maluku Utara,Teknik Logistik,Supply Chain Digital,1713,10637196,2090,0.43,-0.2200817279626386,Surplus,1
2025,Maluku Utara,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3629,12895213,3039,0.84,0.162579222926426,Waspada,0
2025,Maluku Utara,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2611,10357805,3181,0.82,-0.2183071620068939,Surplus,1
2025,Maluku Utara,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,1488,8514379,2757,0.81,-0.8528225806451613,Surplus,1
2025,Maluku Utara,Multimedia/DKV,Desain Grafis & UI/UX,2210,10645447,4176,0.63,-0.8895927601809954,Surplus,1
2025,Maluku Utara,Multimedia/DKV,Content Creation,4012,6349420,2684,0.69,0.3310069790628115,Waspada,0
2025,Papua,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3908,13112934,1644,0.69,0.579324462640737,Kritis,0
2025,Papua,Teknik Komputer & Jaringan (TKJ),Cyber Security,2711,8604409,826,0.52,0.6953153817779417,Kritis,0
2025,Papua,Rekayasa Perangkat Lunak (RPL),Web Development,2131,13835949,1891,0.59,0.1126231816048803,Waspada,0
2025,Papua,Rekayasa Perangkat Lunak (RPL),Data Analytics,3181,11081646,864,0.68,0.7283872995913235,Kritis,0
2025,Papua,Teknik Otomasi Industri (TOI),Otomasi Industri,2388,11226288,1869,0.52,0.2173366834170854,Waspada,0
2025,Papua,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3608,6964563,1958,0.84,0.4573170731707317,Waspada,0
2025,Papua,Teknik Logistik,Supply Chain Digital,3572,9981377,1427,0.83,0.6005039193729004,Kritis,0
2025,Papua,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3158,9208285,2744,0.71,0.1310956301456618,Waspada,0
2025,Papua,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2007,12812369,3977,0.41,-0.9815645241654212,Surplus,1
2025,Papua,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,3687,9004955,1542,0.47,0.5817737998372661,Kritis,0
2025,Papua,Multimedia/DKV,Desain Grafis & UI/UX,2647,9859667,4147,0.38,-0.5666792595391009,Surplus,1
2025,Papua,Multimedia/DKV,Content Creation,2896,7785696,2995,0.75,-0.0341850828729281,Surplus,0
2025,Papua Barat,Teknik Komputer & Jaringan (TKJ),Cloud Computing,1898,13626233,1466,0.64,0.2276080084299262,Waspada,0
2025,Papua Barat,Teknik Komputer & Jaringan (TKJ),Cyber Security,4077,6172070,1272,0.59,0.6880058866813834,Kritis,0
2025,Papua Barat,Rekayasa Perangkat Lunak (RPL),Web Development,3711,7393726,2003,0.74,0.4602533009970358,Waspada,0
2025,Papua Barat,Rekayasa Perangkat Lunak (RPL),Data Analytics,1616,13041353,1384,0.49,0.1435643564356435,Waspada,0
2025,Papua Barat,Teknik Otomasi Industri (TOI),Otomasi Industri,3772,9250252,3006,0.67,0.2030752916224814,Waspada,0
2025,Papua Barat,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3086,13294630,2343,0.85,0.2407647440051847,Waspada,0
2025,Papua Barat,Teknik Logistik,Supply Chain Digital,3426,10455635,2518,0.69,0.2650321074138937,Waspada,0
2025,Papua Barat,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,2266,5270529,2199,0.77,0.0295675198587819,Waspada,0
2025,Papua Barat,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,3506,4961445,3970,0.59,-0.132344552196235,Surplus,0
2025,Papua Barat,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,1966,11294503,1840,0.55,0.0640895218718209,Waspada,0
2025,Papua Barat,Multimedia/DKV,Desain Grafis & UI/UX,2856,5484029,3055,0.66,-0.0696778711484593,Surplus,0
2025,Papua Barat,Multimedia/DKV,Content Creation,1819,13698978,3990,0.75,-1.193512919186366,Surplus,1
2025,Papua Selatan,Teknik Komputer & Jaringan (TKJ),Cloud Computing,4317,11781440,2016,0.76,0.5330090340514246,Kritis,0
2025,Papua Selatan,Teknik Komputer & Jaringan (TKJ),Cyber Security,3965,8108505,1934,0.56,0.5122320302648171,Kritis,0
2025,Papua Selatan,Rekayasa Perangkat Lunak (RPL),Web Development,3199,13001428,1191,0.54,0.6276961550484527,Kritis,0
2025,Papua Selatan,Rekayasa Perangkat Lunak (RPL),Data Analytics,2198,5008944,1799,0.75,0.1815286624203821,Waspada,0
2025,Papua Selatan,Teknik Otomasi Industri (TOI),Otomasi Industri,2914,12376472,1352,0.44,0.5360329444063143,Kritis,0
2025,Papua Selatan,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3262,9001765,2224,0.7,0.3182096873083997,Waspada,0
2025,Papua Selatan,Teknik Logistik,Supply Chain Digital,3743,7694100,2843,0.68,0.2404488378306171,Waspada,0
2025,Papua Selatan,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3299,5997162,2366,0.62,0.2828129736283722,Waspada,0
2025,Papua Selatan,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,3572,11474851,4646,0.66,-0.3006718924972004,Surplus,1
2025,Papua Selatan,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,1951,11783604,2180,0.85,-0.1173757047667862,Surplus,0
2025,Papua Selatan,Multimedia/DKV,Desain Grafis & UI/UX,3994,6697501,2473,0.67,0.3808212318477716,Waspada,0
2025,Papua Selatan,Multimedia/DKV,Content Creation,3830,10929439,2297,0.55,0.4002610966057441,Waspada,0
2025,Papua Tengah,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3315,8685250,1811,0.36,0.4536953242835596,Waspada,0
2025,Papua Tengah,Teknik Komputer & Jaringan (TKJ),Cyber Security,2949,9702059,1728,0.82,0.4140386571719227,Waspada,0
2025,Papua Tengah,Rekayasa Perangkat Lunak (RPL),Web Development,2807,10373694,760,0.57,0.7292483078019237,Kritis,0
2025,Papua Tengah,Rekayasa Perangkat Lunak (RPL),Data Analytics,4054,5519407,760,0.85,0.8125308337444499,Kritis,0
2025,Papua Tengah,Teknik Otomasi Industri (TOI),Otomasi Industri,4018,5128821,1149,0.53,0.7140368342458935,Kritis,0
2025,Papua Tengah,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3515,8687008,1756,0.68,0.5004267425320057,Kritis,0
2025,Papua Tengah,Teknik Logistik,Supply Chain Digital,3897,11525275,2093,0.7,0.4629201950218116,Waspada,0
2025,Papua Tengah,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,1495,13257411,2565,0.53,-0.7157190635451505,Surplus,1
2025,Papua Tengah,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,3460,5607744,2413,0.52,0.3026011560693641,Waspada,0
2025,Papua Tengah,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,3732,13434012,2684,0.43,0.2808145766345123,Waspada,0
2025,Papua Tengah,Multimedia/DKV,Desain Grafis & UI/UX,2620,5588443,2125,0.45,0.1889312977099236,Waspada,0
2025,Papua Tengah,Multimedia/DKV,Content Creation,3276,8065962,4668,0.64,-0.4249084249084249,Surplus,1
2025,Papua Pegunungan,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3350,10552613,1747,0.38,0.4785074626865672,Waspada,0
2025,Papua Pegunungan,Teknik Komputer & Jaringan (TKJ),Cyber Security,2201,6133572,1632,0.36,0.2585188550658791,Waspada,0
2025,Papua Pegunungan,Rekayasa Perangkat Lunak (RPL),Web Development,3242,10437025,1180,0.59,0.636027143738433,Kritis,0
2025,Papua Pegunungan,Rekayasa Perangkat Lunak (RPL),Data Analytics,3302,9501669,1723,0.63,0.4781950333131435,Waspada,0
2025,Papua Pegunungan,Teknik Otomasi Industri (TOI),Otomasi Industri,2519,8125315,1776,0.52,0.2949583167923779,Waspada,0
2025,Papua Pegunungan,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3531,10017092,1343,0.63,0.6196544888133673,Kritis,0
2025,Papua Pegunungan,Teknik Logistik,Supply Chain Digital,3222,8620887,3047,0.45,0.0543140906269397,Waspada,0
2025,Papua Pegunungan,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,2036,7646274,1398,0.66,0.3133595284872298,Waspada,0
2025,Papua Pegunungan,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,4119,10788099,4231,0.57,-0.0271910657926681,Surplus,0
2025,Papua Pegunungan,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2948,12671917,2897,0.48,0.0172998643147896,Waspada,0
2025,Papua Pegunungan,Multimedia/DKV,Desain Grafis & UI/UX,4013,10246079,2637,0.38,0.3428856217293795,Waspada,0
2025,Papua Pegunungan,Multimedia/DKV,Content Creation,3046,8678450,1663,0.61,0.4540380827314511,Waspada,0
2025,Papua Barat Daya,Teknik Komputer & Jaringan (TKJ),Cloud Computing,3770,7833349,1797,0.51,0.523342175066313,Kritis,0
2025,Papua Barat Daya,Teknik Komputer & Jaringan (TKJ),Cyber Security,3782,11207054,909,0.6,0.75965097831835,Kritis,0
2025,Papua Barat Daya,Rekayasa Perangkat Lunak (RPL),Web Development,1790,5582877,876,0.47,0.5106145251396648,Kritis,0
2025,Papua Barat Daya,Rekayasa Perangkat Lunak (RPL),Data Analytics,4177,11099492,1334,0.36,0.6806320325592531,Kritis,0
2025,Papua Barat Daya,Teknik Otomasi Industri (TOI),Otomasi Industri,3634,10849850,2891,0.4,0.2044578976334617,Waspada,0
2025,Papua Barat Daya,Teknik Otomasi Industri (TOI),Internet of Things (IoT),3376,13356255,1911,0.44,0.4339454976303317,Waspada,0
2025,Papua Barat Daya,Teknik Logistik,Supply Chain Digital,3101,12536484,2568,0.38,0.1718800386971944,Waspada,0
2025,Papua Barat Daya,Teknik Kendaraan Ringan (TKR),Mekanik Otomotif,3883,6381420,2758,0.66,0.2897244398660829,Waspada,0
2025,Papua Barat Daya,Akuntansi & Keuangan Lembaga (AKL),Akuntansi Digital,2504,11752314,3667,0.53,-0.4644568690095846,Surplus,1
2025,Papua Barat Daya,Usaha Layanan Pariwisata (ULP),Hospitality & Pariwisata,2661,7879042,1450,0.61,0.4550920706501315,Waspada,0
2025,Papua Barat Daya,Multimedia/DKV,Desain Grafis & UI/UX,3443,11338655,2755,0.67,0.1998257333720592,Waspada,0
2025,Papua Barat Daya,Multimedia/DKV,Content Creation,2431,11698046,1866,0.36,0.23241464417935,Waspada,0
